timestamp,irradiance,generation
2024-06-01T00:00:00.0,0.0,0.0
2024-06-01T01:00:00.0,0.0,0.0
2024-06-01T02:00:00.0,0.0,0.0
2024-06-01T03:00:00.0,0.0,0.0
2024-06-01T04:00:00.0,0.0,0.0
2024-06-01T05:00:00.0,0.0,0.0
2024-06-01T06:00:00.0,5.108828442112699e-14,5.615242308869446e-17
2024-06-01T07:00:00.0,213.1097561434894,0.23423431275662596
2024-06-01T08:00:00.0,396.9684628940362,0.4363180587069496
2024-06-01T09:00:00.0,533.6693263158558,0.586569428593966
2024-06-01T10:00:00.0,620.6514673803222,0.6821736956300418
2024-06-01T11:00:00.0,666.0331594540079,0.7320538590114657
2024-06-01T12:00:00.0,679.7450475746165,0.7471249413900871
2024-06-01T13:00:00.0,666.0331594540079,0.7320538590114657
2024-06-01T14:00:00.0,620.6514673803222,0.6821736956300418
2024-06-01T15:00:00.0,533.6693263158558,0.586569428593966
2024-06-01T16:00:00.0,396.9684628940362,0.4363180587069496
2024-06-01T17:00:00.0,213.1097561434894,0.23423431275662596
2024-06-01T18:00:00.0,5.108828442112699e-14,5.615242308869446e-17
2024-06-01T19:00:00.0,0.0,0.0
2024-06-01T20:00:00.0,0.0,0.0
2024-06-01T21:00:00.0,0.0,0.0
2024-06-01T22:00:00.0,0.0,0.0
2024-06-01T23:00:00.0,0.0,0.0
2024-06-02T00:00:00.0,0.0,0.0
2024-06-02T01:00:00.0,0.0,0.0
2024-06-02T02:00:00.0,0.0,0.0
2024-06-02T03:00:00.0,0.0,0.0
2024-06-02T04:00:00.0,0.0,0.0
2024-06-02T05:00:00.0,0.0,0.0
2024-06-02T06:00:00.0,6.174308241935296e-14,6.78633805400968e-17
2024-06-02T07:00:00.0,257.5411236133508,0.2830699503758285
2024-06-02T08:00:00.0,479.6595545166966,0.5272059249775468
2024-06-02T09:00:00.0,644.6970105331317,0.7086027591191195
2024-06-02T10:00:00.0,749.606570361678,0.8239115046816367
2024-06-02T11:00:00.0,804.279485136976,0.8840038854836252
