timestamp,consumption
2024-06-01T00:00:00.0,1.8292923081796577
2024-06-01T01:00:00.0,2.189424662291746
2024-06-01T02:00:00.0,1.8901875798349657
2024-06-01T03:00:00.0,2.1186035112837933
2024-06-01T04:00:00.0,1.8359812273622207
2024-06-01T05:00:00.0,2.0829379013212455
2024-06-01T06:00:00.0,7.6771154381637405
2024-06-01T07:00:00.0,8.677919581734344
2024-06-01T08:00:00.0,9.398757653858228
2024-06-01T09:00:00.0,3.9540846421482785
2024-06-01T10:00:00.0,4.129905986654924
2024-06-01T11:00:00.0,3.9931603151327235
2024-06-01T12:00:00.0,3.6236710485507064
2024-06-01T13:00:00.0,3.680482979464168
2024-06-01T14:00:00.0,3.9196357912638704
2024-06-01T15:00:00.0,4.004436822528479
2024-06-01T16:00:00.0,4.265707444698821
2024-06-01T17:00:00.0,8.956940531286104
2024-06-01T18:00:00.0,9.360371299884969
2024-06-01T19:00:00.0,11.095470304946263
2024-06-01T20:00:00.0,12.030898482008997
2024-06-01T21:00:00.0,10.595614485489552
2024-06-01T22:00:00.0,10.79082048432477
2024-06-01T23:00:00.0,4.253516184183194
2024-06-02T00:00:00.0,1.897560546121972
2024-06-02T01:00:00.0,1.8987358066551343
2024-06-02T02:00:00.0,2.127064398476931
2024-06-02T03:00:00.0,1.8530629814347686
2024-06-02T04:00:00.0,2.0737167254713613
2024-06-02T05:00:00.0,2.14337969551648
2024-06-02T06:00:00.0,7.362040836120698
2024-06-02T07:00:00.0,9.201951988883817
2024-06-02T08:00:00.0,8.684368058027445
2024-06-02T09:00:00.0,3.736739453710308
2024-06-02T10:00:00.0,4.09994591713278
2024-06-02T11:00:00.0,4.1265427658623235
2024-06-02T12:00:00.0,3.7123015743706294
2024-06-02T13:00:00.0,3.7521489032570416
2024-06-02T14:00:00.0,3.9358762859187317
2024-06-02T15:00:00.0,3.640467514151158
2024-06-02T16:00:00.0,3.814432855989007
2024-06-02T17:00:00.0,9.680600592303868
2024-06-02T18:00:00.0,10.656025737162702
2024-06-02T19:00:00.0,10.897142924107055
2024-06-02T20:00:00.0,10.100112646475425
2024-06-02T21:00:00.0,11.362229644060193
2024-06-02T22:00:00.0,10.04252290742943
2024-06-02T23:00:00.0,3.733308887253599
2024-06-03T00:00:00.0,2.1675084082271656
2024-06-03T01:00:00.0,1.8846947942474255
2024-06-03T02:00:00.0,1.8952065118611727
2024-06-03T03:00:00.0,2.1660187768392882
2024-06-03T04:00:00.0,1.9714470506203137
2024-06-03T05:00:00.0,1.953656988430642
2024-06-03T06:00:00.0,8.205400213355775
2024-06-03T07:00:00.0,8.161286535866267
2024-06-03T08:00:00.0,7.972221529551343
2024-06-03T09:00:00.0,3.667647051530135
2024-06-03T10:00:00.0,4.075519401800964
2024-06-03T11:00:00.0,4.05512576969969
2024-06-03T12:00:00.0,4.334484881551828
2024-06-03T13:00:00.0,3.6548615123878028
2024-06-03T14:00:00.0,4.048062413915216
2024-06-03T15:00:00.0,3.887616521185068
2024-06-03T16:00:00.0,3.7134178719942446
2024-06-03T17:00:00.0,8.614720293296758
2024-06-03T18:00:00.0,9.562519570888938
2024-06-03T19:00:00.0,11.041093386530973
2024-06-03T20:00:00.0,10.374837349522883
2024-06-03T21:00:00.0,11.644078521158706
2024-06-03T22:00:00.0,10.31539417824925
2024-06-03T23:00:00.0,3.9360854195747677
2024-06-04T00:00:00.0,2.0770894484666402
2024-06-04T01:00:00.0,2.01083216906399
2024-06-04T02:00:00.0,1.8803824097747357
2024-06-04T03:00:00.0,1.851910258490571
2024-06-04T04:00:00.0,2.084986847181894
2024-06-04T05:00:00.0,2.1621372958051914
2024-06-04T06:00:00.0,7.31079793790586
2024-06-04T07:00:00.0,8.259025390717378
2024-06-04T08:00:00.0,9.348276443717142
2024-06-04T09:00:00.0,3.628161876031226
2024-06-04T10:00:00.0,3.6711615259310086
2024-06-04T11:00:00.0,3.62607998510569
2024-06-04T12:00:00.0,3.640809677191778
2024-06-04T13:00:00.0,4.011644340580727
2024-06-04T14:00:00.0,3.6066888163296924
2024-06-04T15:00:00.0,4.023604645025284
2024-06-04T16:00:00.0,4.024216632650819
2024-06-04T17:00:00.0,9.614386281443439
2024-06-04T18:00:00.0,9.66838435432177
2024-06-04T19:00:00.0,10.191490358154645
2024-06-04T20:00:00.0,11.618483877651974
2024-06-04T21:00:00.0,11.290337347138218
2024-06-04T22:00:00.0,9.728217311562613
2024-06-04T23:00:00.0,4.0553210157181905
2024-06-05T00:00:00.0,2.1688920499859337
2024-06-05T01:00:00.0,1.9185666576593405
2024-06-05T02:00:00.0,1.815131268369261
2024-06-05T03:00:00.0,2.0829376106425728
2024-06-05T04:00:00.0,2.08534701570493
2024-06-05T05:00:00.0,1.8689049067382064
2024-06-05T06:00:00.0,7.3927594743354765
2024-06-05T07:00:00.0,7.928305155041745
2024-06-05T08:00:00.0,8.31159377407114
2024-06-05T09:00:00.0,3.9836258758567387
2024-06-05T10:00:00.0,4.224145814701561
2024-06-05T11:00:00.0,3.804563215461608
2024-06-05T12:00:00.0,4.246519927468851
2024-06-05T13:00:00.0,4.163271246157652
2024-06-05T14:00:00.0,3.6802498789659133
2024-06-05T15:00:00.0,4.399763898223892
2024-06-05T16:00:00.0,3.606764189129588
2024-06-05T17:00:00.0,8.745231126104793
2024-06-05T18:00:00.0,10.898505520567136
2024-06-05T19:00:00.0,10.400356951422632
2024-06-05T20:00:00.0,9.967286544070662
2024-06-05T21:00:00.0,11.361081021607273
2024-06-05T22:00:00.0,10.923281440997762
2024-06-05T23:00:00.0,4.375851464525352
2024-06-06T00:00:00.0,2.098057746195007
2024-06-06T01:00:00.0,2.1355789949009307
2024-06-06T02:00:00.0,1.893441525343768
2024-06-06T03:00:00.0,1.8937159355408635
2024-06-06T04:00:00.0,1.9621809952075466
2024-06-06T05:00:00.0,1.8762831669303996
2024-06-06T06:00:00.0,7.106947235255474
2024-06-06T07:00:00.0,9.480298165591941
2024-06-06T08:00:00.0,9.315123805408348
2024-06-06T09:00:00.0,3.748002720189902
2024-06-06T10:00:00.0,4.063505844915281
2024-06-06T11:00:00.0,3.913807429664063
2024-06-06T12:00:00.0,4.005975689118621
2024-06-06T13:00:00.0,4.342748808072829
2024-06-06T14:00:00.0,3.9051239175312675
2024-06-06T15:00:00.0,4.221964553055549
2024-06-06T16:00:00.0,4.107788499387594
2024-06-06T17:00:00.0,8.318996862996762
2024-06-06T18:00:00.0,10.996389542325133
2024-06-06T19:00:00.0,10.198206560194409
2024-06-06T20:00:00.0,11.466991460681166
2024-06-06T21:00:00.0,11.553835063785037
2024-06-06T22:00:00.0,10.164391749029091
2024-06-06T23:00:00.0,4.089723513678086
2024-06-07T00:00:00.0,2.104947587651547
2024-06-07T01:00:00.0,2.021020516476187
2024-06-07T02:00:00.0,2.0833157217172755
2024-06-07T03:00:00.0,1.8728927337989287
2024-06-07T04:00:00.0,1.803337051185247
2024-06-07T05:00:00.0,1.8193318511892078
2024-06-07T06:00:00.0,7.053767440209757
2024-06-07T07:00:00.0,9.164836011648259
2024-06-07T08:00:00.0,8.903117064129848
2024-06-07T09:00:00.0,3.7999947711264266
2024-06-07T10:00:00.0,4.320842378787718
2024-06-07T11:00:00.0,4.075140843153984
2024-06-07T12:00:00.0,3.6052586333737016
2024-06-07T13:00:00.0,3.7663871016842823
2024-06-07T14:00:00.0,3.9829068474983726
2024-06-07T15:00:00.0,3.7890936972731155
2024-06-07T16:00:00.0,3.9397387875429613
2024-06-07T17:00:00.0,8.671271696227299
2024-06-07T18:00:00.0,9.451115228909
2024-06-07T19:00:00.0,10.042012091267265
2024-06-07T20:00:00.0,11.855806158654252
2024-06-07T21:00:00.0,11.751641001193168
2024-06-07T22:00:00.0,10.742191067585804
2024-06-07T23:00:00.0,4.370910611483875
