timestamp,irradiance,generation
2024-06-01T00:00:00.0,0.0,0.0
2024-06-01T01:00:00.0,0.0,0.0
2024-06-01T02:00:00.0,0.0,0.0
2024-06-01T03:00:00.0,0.0,0.0
2024-06-01T04:00:00.0,0.0,0.0
2024-06-01T05:00:00.0,0.0,0.0
2024-06-01T06:00:00.0,5.0001452747542396e-14,6.947339150236263e-16
2024-06-01T07:00:00.0,208.5761446599366,2.8980142295416442
2024-06-01T08:00:00.0,388.5235150204487,5.398252407419578
2024-06-01T09:00:00.0,522.3162590983399,7.257205533527621
2024-06-01T10:00:00.0,607.4479769783869,8.440048999178703
2024-06-01T11:00:00.0,651.8642371354325,9.057180714639287
2024-06-01T12:00:00.0,665.2844240473789,9.243644476817549
2024-06-01T13:00:00.0,651.8642371354325,9.057180714639287
2024-06-01T14:00:00.0,607.4479769783869,8.440048999178703
2024-06-01T15:00:00.0,522.3162590983399,7.257205533527621
2024-06-01T16:00:00.0,388.5235150204487,5.398252407419578
2024-06-01T17:00:00.0,208.5761446599366,2.8980142295416442
2024-06-01T18:00:00.0,5.0001452747542396e-14,6.947339150236263e-16
2024-06-01T19:00:00.0,0.0,0.0
2024-06-01T20:00:00.0,0.0,0.0
2024-06-01T21:00:00.0,0.0,0.0
2024-06-01T22:00:00.0,0.0,0.0
2024-06-01T23:00:00.0,0.0,0.0
2024-06-02T00:00:00.0,0.0,0.0
2024-06-02T01:00:00.0,0.0,0.0
2024-06-02T02:00:00.0,0.0,0.0
2024-06-02T03:00:00.0,0.0,0.0
2024-06-02T04:00:00.0,0.0,0.0
2024-06-02T05:00:00.0,0.0,0.0
2024-06-02T06:00:00.0,4.6440634691365247e-14,6.45258931139756e-16
2024-06-02T07:00:00.0,193.71195559200757,2.691487104880825
2024-06-02T08:00:00.0,360.78040283506687,5.012781988373857
2024-06-02T09:00:00.0,484.9148630033391,6.737540265647851
2024-06-02T10:00:00.0,563.8235658526535,7.833919451603294
2024-06-02T11:00:00.0,604.9463080790104,8.405290124524962
