timestamp,irradiance,generation
2024-06-01T00:00:00.0,0.0,0.0
2024-06-01T01:00:00.0,0.0,0.0
2024-06-01T02:00:00.0,0.0,0.0
2024-06-01T03:00:00.0,0.0,0.0
2024-06-01T04:00:00.0,0.0,0.0
2024-06-01T05:00:00.0,0.0,0.0
2024-06-01T06:00:00.0,5.970260382062922e-14,5.515362645882548e-17
2024-06-01T07:00:00.0,249.04354267343754,0.23006793080350066
2024-06-01T08:00:00.0,463.90383114227075,0.4285571646507996
2024-06-01T09:00:00.0,623.6546934639615,0.5761359773511151
2024-06-01T10:00:00.0,725.303444567735,0.6700397083379116
2024-06-01T11:00:00.0,778.3372313406688,0.7190326412786472
2024-06-01T12:00:00.0,794.3611678140368,0.7338356506969184
2024-06-01T13:00:00.0,778.3372313406688,0.7190326412786472
2024-06-01T14:00:00.0,725.303444567735,0.6700397083379116
2024-06-01T15:00:00.0,623.6546934639615,0.5761359773511151
2024-06-01T16:00:00.0,463.90383114227075,0.4285571646507996
2024-06-01T17:00:00.0,249.04354267343754,0.23006793080350066
2024-06-01T18:00:00.0,5.970260382062922e-14,5.515362645882548e-17
2024-06-01T19:00:00.0,0.0,0.0
2024-06-01T20:00:00.0,0.0,0.0
2024-06-01T21:00:00.0,0.0,0.0
2024-06-01T22:00:00.0,0.0,0.0
2024-06-01T23:00:00.0,0.0,0.0
2024-06-02T00:00:00.0,0.0,0.0
2024-06-02T01:00:00.0,0.0,0.0
2024-06-02T02:00:00.0,0.0,0.0
2024-06-02T03:00:00.0,0.0,0.0
2024-06-02T04:00:00.0,0.0,0.0
2024-06-02T05:00:00.0,0.0,0.0
2024-06-02T06:00:00.0,3.989150959707701e-14,3.6852017808235175e-17
2024-06-02T07:00:00.0,166.3944170212622,0.15371616870843552
2024-06-02T08:00:00.0,309.9026315591745,0.2862899251592741
2024-06-02T09:00:00.0,416.53147162649856,0.3847942924475056
2024-06-02T10:00:00.0,484.3123557148806,0.4474106830707877
