timestamp,irradiance,generation
2024-06-01T00:00:00.0,0.0,0.0
2024-06-01T01:00:00.0,0.0,0.0
2024-06-01T02:00:00.0,0.0,0.0
2024-06-01T03:00:00.0,0.0,0.0
2024-06-01T04:00:00.0,0.0,0.0
2024-06-01T05:00:00.0,0.0,0.0
2024-06-01T06:00:00.0,4.313623469829509e-14,1.4385361759616742e-16
2024-06-01T07:00:00.0,179.9385624642434,0.6000712240319488
2024-06-01T08:00:00.0,335.1790919825302,1.117777786158773
2024-06-01T09:00:00.0,450.6020425638312,1.5026980071951272
2024-06-01T10:00:00.0,524.0451439329859,1.7476210027539518
2024-06-01T11:00:00.0,562.3630350596396,1.8754060840383664
2024-06-01T12:00:00.0,573.9406253198978,1.9140158109566525
2024-06-01T13:00:00.0,562.3630350596396,1.8754060840383664
2024-06-01T14:00:00.0,524.0451439329859,1.7476210027539518
2024-06-01T15:00:00.0,450.6020425638312,1.5026980071951272
2024-06-01T16:00:00.0,335.1790919825302,1.117777786158773
2024-06-01T17:00:00.0,179.9385624642434,0.6000712240319488
2024-06-01T18:00:00.0,4.313623469829509e-14,1.4385361759616742e-16
2024-06-01T19:00:00.0,0.0,0.0
2024-06-01T20:00:00.0,0.0,0.0
2024-06-01T21:00:00.0,0.0,0.0
2024-06-01T22:00:00.0,0.0,0.0
2024-06-01T23:00:00.0,0.0,0.0
2024-06-02T00:00:00.0,0.0,0.0
2024-06-02T01:00:00.0,0.0,0.0
2024-06-02T02:00:00.0,0.0,0.0
2024-06-02T03:00:00.0,0.0,0.0
2024-06-02T04:00:00.0,0.0,0.0
2024-06-02T05:00:00.0,0.0,0.0
2024-06-02T06:00:00.0,3.340588885118679e-14,1.1140420562596372e-16
2024-06-02T07:00:00.0,139.34176612051812,0.46468629630921077
2024-06-02T08:00:00.0,259.5182024727047,0.8654587614998474
2024-06-02T09:00:00.0,348.8111677076178,1.1632389494270694
2024-06-02T10:00:00.0,405.572135215791,1.3525292426438753
