timestamp,consumption
2024-06-01T00:00:00.0,15.584435787879048
2024-06-01T01:00:00.0,16.590222783844375
2024-06-01T02:00:00.0,16.0057082884142
2024-06-01T03:00:00.0,16.09136380967882
2024-06-01T04:00:00.0,16.039587166019942
2024-06-01T05:00:00.0,15.31618270258991
2024-06-01T06:00:00.0,22.405110012505816
2024-06-01T07:00:00.0,22.348662690009295
2024-06-01T08:00:00.0,22.646739863994064
2024-06-01T09:00:00.0,22.649377764830533
2024-06-01T10:00:00.0,22.35517531654864
2024-06-01T11:00:00.0,23.135755660159788
2024-06-01T12:00:00.0,23.03449777367966
2024-06-01T13:00:00.0,22.3684037241178
2024-06-01T14:00:00.0,22.5250409306085
2024-06-01T15:00:00.0,22.352068345360706
2024-06-01T16:00:00.0,23.786003316193735
2024-06-01T17:00:00.0,23.591658286851377
2024-06-01T18:00:00.0,22.48392026362902
2024-06-01T19:00:00.0,21.55665691628143
2024-06-01T20:00:00.0,23.27969433548607
2024-06-01T21:00:00.0,21.74467534564113
2024-06-01T22:00:00.0,16.13072750893112
2024-06-01T23:00:00.0,15.62844310643087
2024-06-02T00:00:00.0,12.99020941845213
2024-06-02T01:00:00.0,12.699326426256762
2024-06-02T02:00:00.0,13.495874089788527
2024-06-02T03:00:00.0,13.431141638796449
2024-06-02T04:00:00.0,13.137995659373702
2024-06-02T05:00:00.0,13.234004051378067
2024-06-02T06:00:00.0,18.06553936710325
2024-06-02T07:00:00.0,18.919079177663352
2024-06-02T08:00:00.0,19.21718270925303
2024-06-02T09:00:00.0,17.74504275499309
2024-06-02T10:00:00.0,18.76468722213088
2024-06-02T11:00:00.0,18.212137552972216
2024-06-02T12:00:00.0,18.626873913738972
2024-06-02T13:00:00.0,18.44637973888969
2024-06-02T14:00:00.0,18.49077479249367
2024-06-02T15:00:00.0,17.836488287114328
2024-06-02T16:00:00.0,17.908055646933374
2024-06-02T17:00:00.0,19.124157553813856
2024-06-02T18:00:00.0,18.232808595493452
2024-06-02T19:00:00.0,17.708942377304773
2024-06-02T20:00:00.0,18.0147213746355
2024-06-02T21:00:00.0,18.07294885499436
2024-06-02T22:00:00.0,12.91051997756224
2024-06-02T23:00:00.0,13.149084052627716
2024-06-03T00:00:00.0,32.72764767917345
2024-06-03T01:00:00.0,33.342320866278406
2024-06-03T02:00:00.0,31.0757421421011
2024-06-03T03:00:00.0,31.219132345641828
2024-06-03T04:00:00.0,32.70969161466673
2024-06-03T05:00:00.0,33.882427581738916
2024-06-03T06:00:00.0,46.26712157236912
2024-06-03T07:00:00.0,45.84555345082631
2024-06-03T08:00:00.0,46.86082129558722
2024-06-03T09:00:00.0,47.50521721317223
2024-06-03T10:00:00.0,44.81629300971214
2024-06-03T11:00:00.0,44.173760009546946
2024-06-03T12:00:00.0,45.66757449855528
2024-06-03T13:00:00.0,46.41550465249916
2024-06-03T14:00:00.0,43.68846587931579
2024-06-03T15:00:00.0,43.19647011275239
2024-06-03T16:00:00.0,44.19171642884355
2024-06-03T17:00:00.0,47.65437562055018
2024-06-03T18:00:00.0,47.59632516431206
2024-06-03T19:00:00.0,44.30576374694226
2024-06-03T20:00:00.0,45.042270525473945
2024-06-03T21:00:00.0,44.483479263091425
2024-06-03T22:00:00.0,32.6280535016565
2024-06-03T23:00:00.0,33.88839626107917
2024-06-04T00:00:00.0,31.675608958115472
2024-06-04T01:00:00.0,32.97614280313154
