timestamp,irradiance,generation
2024-06-01T00:00:00.0,0.0,0.0
2024-06-01T01:00:00.0,0.0,0.0
2024-06-01T02:00:00.0,0.0,0.0
2024-06-01T03:00:00.0,0.0,0.0
2024-06-01T04:00:00.0,0.0,0.0
2024-06-01T05:00:00.0,65.34051579017849,0.2163613507934665
2024-06-01T06:00:00.0,152.9334322823874,0.4918517116245891
2024-06-01T07:00:00.0,220.18792109499324,0.7330404915547266
2024-06-01T08:00:00.0,302.2691974231959,0.990027041745823
2024-06-01T09:00:00.0,354.3379732217203,1.1718745215079625
2024-06-01T10:00:00.0,412.4898641784722,1.4165053063902648
2024-06-01T11:00:00.0,440.2056973988492,1.5100579565700236
2024-06-01T12:00:00.0,470.0916859065036,1.5584700178861826
2024-06-01T13:00:00.0,450.24252302552446,1.5001360832761061
2024-06-01T14:00:00.0,391.9483205722608,1.3525263247947188
2024-06-01T15:00:00.0,375.47959342070976,1.3314098850820648
2024-06-01T16:00:00.0,309.1141403829139,1.1270088329836672
2024-06-01T17:00:00.0,226.0296373893814,0.82915672577392
2024-06-01T18:00:00.0,143.93265191968936,0.5279959202522417
2024-06-01T19:00:00.0,71.00409528725038,0.2480178991407526
2024-06-01T20:00:00.0,0.0,0.0
2024-06-01T21:00:00.0,0.0,0.0
2024-06-01T22:00:00.0,0.0,0.0
2024-06-01T23:00:00.0,0.0,0.0
2024-06-02T00:00:00.0,0.0,0.0
2024-06-02T01:00:00.0,0.0,0.0
2024-06-02T02:00:00.0,0.0,0.0
2024-06-02T03:00:00.0,0.0,0.0
2024-06-02T04:00:00.0,0.0,0.0
2024-06-02T05:00:00.0,91.71361082185537,0.09217722584434229
2024-06-02T06:00:00.0,201.31350962004592,0.21082434040819759
2024-06-02T07:00:00.0,314.4409351933288,0.32913919843195927
2024-06-02T08:00:00.0,388.8654939095421,0.3990474066144159
2024-06-02T09:00:00.0,490.23865497771624,0.5180261135151922
2024-06-02T10:00:00.0,516.4622510109264,0.5675846413173361
