timestamp,irradiance,generation
2024-06-01T00:00:00.0,0.0,0.0
2024-06-01T01:00:00.0,0.0,0.0
2024-06-01T02:00:00.0,0.0,0.0
2024-06-01T03:00:00.0,0.0,0.0
2024-06-01T04:00:00.0,0.0,0.0
2024-06-01T05:00:00.0,118.96005436929974,0.10911903741747844
2024-06-01T06:00:00.0,261.73186567295727,0.2331796246870525
2024-06-01T07:00:00.0,391.4595007650917,0.3610135960545506
2024-06-01T08:00:00.0,523.4883633526943,0.47496591331278204
2024-06-01T09:00:00.0,627.1673212862238,0.5745781188028994
2024-06-01T10:00:00.0,727.1288465437129,0.6917012254632234
2024-06-01T11:00:00.0,804.4447206464199,0.7644276882521878
2024-06-01T12:00:00.0,828.6608855909461,0.7610180676330501
2024-06-01T13:00:00.0,771.8011234405689,0.7123473300757897
2024-06-01T14:00:00.0,706.6259132063262,0.6754741368373066
2024-06-01T15:00:00.0,633.0530288436133,0.6218244231085304
2024-06-01T16:00:00.0,539.0126728085953,0.544389412344775
2024-06-01T17:00:00.0,407.55959008407507,0.4141566154236358
2024-06-01T18:00:00.0,250.50768655611898,0.2545625673543466
2024-06-01T19:00:00.0,119.4283445589123,0.11556046619491436
2024-06-01T20:00:00.0,0.0,0.0
2024-06-01T21:00:00.0,0.0,0.0
2024-06-01T22:00:00.0,0.0,0.0
2024-06-01T23:00:00.0,0.0,0.0
2024-06-02T00:00:00.0,0.0,0.0
2024-06-02T01:00:00.0,0.0,0.0
2024-06-02T02:00:00.0,0.0,0.0
2024-06-02T03:00:00.0,0.0,0.0
2024-06-02T04:00:00.0,0.0,0.0
2024-06-02T05:00:00.0,115.28073203359509,0.03209584495118552
2024-06-02T06:00:00.0,265.9858888816024,0.07716292349065662
2024-06-02T07:00:00.0,406.42431578108193,0.11784806543216458
2024-06-02T08:00:00.0,500.05371305239504,0.14214905863268462
2024-06-02T09:00:00.0,649.3930744644637,0.1900876930681624
2024-06-02T10:00:00.0,729.1654529008633,0.22198334011367418
