timestamp,irradiance,generation
2024-06-01T00:00:00.0,0.0,0.0
2024-06-01T01:00:00.0,0.0,0.0
2024-06-01T02:00:00.0,0.0,0.0
2024-06-01T03:00:00.0,0.0,0.0
2024-06-01T04:00:00.0,0.0,0.0
2024-06-01T05:00:00.0,79.46657723720539,0.06597401458056779
2024-06-01T06:00:00.0,177.2913709951483,0.1429587126693595
2024-06-01T07:00:00.0,266.7275972461507,0.22263513598085896
2024-06-01T08:00:00.0,368.15345348854765,0.3023244850149858
2024-06-01T09:00:00.0,429.5040696675902,0.3561410029018929
2024-06-01T10:00:00.0,514.6480314291338,0.44310486570910745
2024-06-01T11:00:00.0,526.7373104244807,0.453026197948115
2024-06-01T12:00:00.0,551.2646339039734,0.45821287880919565
2024-06-01T13:00:00.0,514.8963992803103,0.43012559016668594
2024-06-01T14:00:00.0,493.1659139294944,0.4266789812144356
2024-06-01T15:00:00.0,422.23657705660577,0.3753812438765348
2024-06-01T16:00:00.0,372.2865193049275,0.34031182248784586
2024-06-01T17:00:00.0,268.09872324974833,0.24657966834710743
2024-06-01T18:00:00.0,179.22461048830036,0.1648390730032546
2024-06-01T19:00:00.0,82.09731251090977,0.07189850259719444
2024-06-01T20:00:00.0,0.0,0.0
2024-06-01T21:00:00.0,0.0,0.0
2024-06-01T22:00:00.0,0.0,0.0
2024-06-01T23:00:00.0,0.0,0.0
2024-06-02T00:00:00.0,0.0,0.0
2024-06-02T01:00:00.0,0.0,0.0
2024-06-02T02:00:00.0,0.0,0.0
2024-06-02T03:00:00.0,0.0,0.0
2024-06-02T04:00:00.0,0.0,0.0
2024-06-02T05:00:00.0,69.4446891440042,0.017499279115107298
2024-06-02T06:00:00.0,152.8038983865778,0.040121165726970394
2024-06-02T07:00:00.0,220.76454928912779,0.057937685451346956
2024-06-02T08:00:00.0,286.44127373400113,0.07369736497727616
2024-06-02T09:00:00.0,358.0835759157027,0.09486800797892064
2024-06-02T10:00:00.0,408.5524661912327,0.11257220332881089
